x_over_Lp,y_over_Lp,p_sim_shifted_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,signed_gap_beyond_digitization_uncertainty
0.14035087719298245,-0.25,1.0724107818877742,1.1302788844621514,0.056589454990959,-0.057868102574377245,0.057868102574377245,0.001278647583418245,-0.001278647583418245
0.14285714285714285,-0.25,1.072768329291696,1.1302788844621514,0.056589454990959,-0.057510555170455335,0.057510555170455335,0.0009211001794963355,-0.0009211001794963355
0.14536340852130325,-0.25,1.073153163053431,1.1302788844621514,0.056589454990959,-0.05712572140872041,0.05712572140872041,0.0005362664177614093,-0.0005362664177614093
0.14786967418546365,-0.25,1.0735535512208665,1.1302788844621514,0.056589454990959,-0.056725333241284925,0.056725333241284925,0.00013587825032592565,-0.00013587825032592565
0.15037593984962405,-0.25,1.0739742622120416,1.1302788844621514,0.056589454990959,-0.05630462225010979,0.05630462225010979,0.0,-0.0
0.15288220551378445,-0.25,1.0744157370811598,1.1302788844621514,0.056589454990959,-0.05586314738099163,0.05586314738099163,0.0,-0.0
0.15538847117794485,-0.25,1.0748801860998538,1.1302788844621514,0.05738134335049352,-0.055398698362297605,0.055398698362297605,0.0,-0.0
0.15789473684210525,-0.25,1.075365759421265,1.1302788844621514,0.057587593502836404,-0.0549131250408863,0.0549131250408863,0.0,-0.0
0.16040100250626566,-0.25,1.075875340360551,1.1302788844621514,0.0575875935028364,-0.05440354410160042,0.05440354410160042,0.0,-0.0
0.16290726817042606,-0.25,1.0764159058050091,1.1302788844621514,0.0575875935028364,-0.05386297865714229,0.05386297865714229,0.0,-0.0
0.16541353383458646,-0.25,1.076979603629351,1.1302788844621514,0.0575875935028364,-0.05329928083280033,0.05329928083280033,0.0,-0.0
0.16791979949874686,-0.25,1.0775737523305369,1.1302788844621516,0.0575875935028364,-0.05270513213161476,0.05270513213161476,0.0,-0.0
0.17042606516290726,-0.25,1.0782003901943717,1.1302788844621514,0.0575875935028364,-0.05207849426777966,0.05207849426777966,0.0,-0.0
0.17293233082706766,-0.25,1.0788519793648275,1.1302788844621514,0.0575875935028364,-0.05142690509732395,0.05142690509732395,0.0,-0.0
0.17543859649122806,-0.25,1.0795393761853271,1.1302788844621514,0.0575875935028364,-0.050739508276824274,0.050739508276824274,0.0,-0.0
0.17794486215538846,-0.25,1.0802580932318564,1.1302788844621514,0.0575875935028364,-0.050020791230295014,0.050020791230295014,0.0,-0.0
0.18045112781954886,-0.25,1.0810086625687774,1.1302788844621514,0.0575875935028364,-0.049270221893374044,0.049270221893374044,0.0,-0.0
0.18295739348370926,-0.25,1.0818023908999619,1.1302788844621514,0.0575875935028364,-0.04847649356218953,0.04847649356218953,0.0,-0.0
0.18546365914786966,-0.25,1.082623187465977,1.1302788844621514,0.0575875935028364,-0.047655696996174335,0.047655696996174335,0.0,-0.0
0.18796992481203006,-0.25,1.0834952702617924,1.1302788844621514,0.0575875935028364,-0.046783614200359036,0.046783614200359036,0.0,-0.0
0.19047619047619047,-0.25,1.084423268896626,1.1302788844621514,0.0575875935028364,-0.04585561556552542,0.04585561556552542,0.0,-0.0
0.19298245614035087,-0.25,1.085371925507867,1.1302788844621514,0.0575875935028364,-0.044906958954284315,0.044906958954284315,0.0,-0.0
0.19548872180451127,-0.25,1.0863906607444709,1.1302788844621514,0.0575875935028364,-0.04388822371768053,0.04388822371768053,0.0,-0.0
0.19799498746867167,-0.25,1.087449535892365,1.1302788844621514,0.0575875935028364,-0.042829348569786374,0.042829348569786374,0.0,-0.0
0.20050125313283207,-0.25,1.088556020058344,1.1302788844621514,0.0575875935028364,-0.04172286440380746,0.04172286440380746,0.0,-0.0
0.20300751879699247,-0.25,1.0897221471299317,1.1302788844621514,0.0575875935028364,-0.04055673733221976,0.04055673733221976,0.0,-0.0
0.20551378446115287,-0.25,1.0909169885171819,1.1302788844621514,0.0575875935028364,-0.03936189594496953,0.03936189594496953,0.0,-0.0
0.20802005012531327,-0.25,1.0921713285588566,1.1302788844621512,0.05758759350283634,-0.03810755590329462,0.03810755590329462,0.0,-0.0
0.21052631578947367,-0.25,1.0934545366885382,1.1262948207171315,0.0559162949373649,-0.03284028402859329,0.03284028402859329,0.0,-0.0
0.21303258145363407,-0.25,1.0947973398917297,1.1262948207171315,0.0559162949373649,-0.031497480825401825,0.031497480825401825,0.0,-0.0
0.21553884711779447,-0.25,1.0961702385084804,1.1262948207171315,0.0559162949373649,-0.030124582208651107,0.030124582208651107,0.0,-0.0
0.21804511278195488,-0.25,1.0976271865015987,1.1262948207171315,0.0559162949373649,-0.028667634215532756,0.028667634215532756,0.0,-0.0
0.22055137844611528,-0.25,1.0990829359348047,1.1262948207171315,0.0559162949373649,-0.027211884782326834,0.027211884782326834,0.0,-0.0
0.22305764411027568,-0.25,1.100638458123154,1.1262948207171315,0.0559162949373649,-0.02565636259397741,0.02565636259397741,0.0,-0.0
0.22556390977443608,-0.25,1.1022018104409306,1.1262948207171315,0.0559162949373649,-0.02409301027620092,0.02409301027620092,0.0,-0.0
0.22807017543859648,-0.25,1.1038789578109054,1.1262948207171315,0.0559162949373649,-0.022415862906226103,0.022415862906226103,0.0,-0.0
0.23057644110275688,-0.25,1.1055703414109455,1.1262948207171315,0.0559162949373649,-0.02072447930618604,0.02072447930618604,0.0,-0.0
0.23308270676691728,-0.25,1.1073568662132163,1.1262948207171315,0.055916294937364955,-0.018937954503915222,0.018937954503915222,0.0,-0.0
0.23558897243107768,-0.25,1.1092007082364281,1.1262948207171317,0.05743824128622124,-0.017094112480703583,0.017094112480703583,0.0,-0.0
0.23809523809523808,-0.25,1.111037994219544,1.1302788844621512,0.0585769859772665,-0.01924089024260711,0.01924089024260711,0.0,-0.0
0.24060150375939848,-0.25,1.1130468479170863,1.1302788844621512,0.058576985977266495,-0.017232036545064888,0.017232036545064888,0.0,-0.0
0.24310776942355888,-0.25,1.1150926962418788,1.1302788844621514,0.0585769859772665,-0.015186188220272623,0.015186188220272623,0.0,-0.0
0.24561403508771928,-0.25,1.1171385445666715,1.1302788844621514,0.0585769859772665,-0.013140339895479913,0.013140339895479913,0.0,-0.0
0.24812030075187969,-0.25,1.1193704053037257,1.1302788844621514,0.0585769859772665,-0.010908479158425743,0.010908479158425743,0.0,-0.0
0.2506265664160401,-0.25,1.1216651342000616,1.1302788844621514,0.0585769859772665,-0.00861375026208977,0.00861375026208977,0.0,-0.0
0.2531328320802005,-0.25,1.1239598630963978,1.1302788844621514,0.0585769859772665,-0.006319021365753574,0.006319021365753574,0.0,-0.0
0.2556390977443609,-0.25,1.1263380060038937,1.1302788844621514,0.0585769859772665,-0.003940878458257746,0.003940878458257746,0.0,-0.0
0.2581453634085213,-0.25,1.1289088684130864,1.1262948207171315,0.0571065967493784,0.0026140476959548575,0.0026140476959548575,0.0,0.0
0.2606516290726817,-0.25,1.131479730822279,1.1262948207171315,0.0561322396310042,0.005184910105147544,0.005184910105147544,0.0,0.0
0.2631578947368421,-0.25,1.1340505932314715,1.1262948207171315,0.0535602429582912,0.007755772514340009,0.007755772514340009,0.0,0.0
0.2656641604010025,-0.25,1.1367614728313244,1.1302788844621514,0.0527040946096566,0.006482588369173037,0.006482588369173037,0.0,0.0
0.2681704260651629,-0.25,1.1396185762742226,1.1302788844621514,0.0524717384816706,0.009339691812071171,0.009339691812071171,0.0,0.0
0.2706766917293233,-0.25,1.1424756797171207,1.1302788844621514,0.0529034248215804,0.012196795254969306,0.012196795254969306,0.0,0.0
0.2731829573934837,-0.25,1.1453327831600189,1.1302788844621514,0.0540504165595048,0.01505389869786744,0.01505389869786744,0.0,0.0
0.2756892230576441,-0.25,1.1484505701903234,1.1302788844621514,0.0537473956905948,0.01817168572817196,0.01817168572817196,0.0,0.0
0.2781954887218045,-0.25,1.1515956942689918,1.1322709163346614,0.0536121699956205,0.019324777934330406,0.019324777934330406,0.0,0.0
0.2807017543859649,-0.25,1.1547408183476604,1.1322709163346614,0.0541152885359796,0.022469902012999032,0.022469902012999032,0.0,0.0
0.2832080200501253,-0.25,1.1579080441071756,1.1322709163346614,0.054746524153661,0.025637127772514257,0.025637127772514257,0.0,0.0
0.2857142857142857,-0.25,1.1613020547118926,1.134262948207171,0.0555864523430652,0.027039106504721522,0.027039106504721522,0.0,0.0
0.2882205513784461,-0.25,1.1646969746027127,1.148207171314741,0.0515919043192437,0.01648980328797167,0.01648980328797167,0.0,0.0
0.2907268170426065,-0.25,1.1680918944935328,1.148207171314741,0.0506547855277704,0.019884723178791752,0.019884723178791752,0.0,0.0
0.2932330827067669,-0.25,1.1715893199713916,1.150199203187251,0.0510435503169259,0.0213901167841406,0.0213901167841406,0.0,0.0
0.2957393483709273,-0.25,1.1751859850091695,1.150199203187251,0.0499970624845324,0.02498678182191849,0.02498678182191849,0.0,0.0
0.2982456140350877,-0.25,1.1787826500469474,1.152191235059761,0.0481163732679563,0.026591414987186424,0.026591414987186424,0.0,0.0
0.3007518796992481,-0.25,1.1823771717692095,1.152191235059761,0.0492716765347724,0.03018593670944858,0.03018593670944858,0.0,0.0
0.3032581453634085,-0.25,1.186104196742163,1.152191235059761,0.0498647679696754,0.0339129616824021,0.0339129616824021,0.0,0.0
0.3057644110275689,-0.25,1.189879049518686,1.152191235059761,0.0497068154126173,0.037687814458924995,0.037687814458924995,0.0,0.0
0.3082706766917293,-0.25,1.1936539022952086,1.154183266932271,0.050224487642355,0.03947063536293771,0.03947063536293771,0.0,0.0
0.3107769423558897,-0.25,1.1974303677644698,1.154183266932271,0.0502846719244999,0.04324710083219885,0.04324710083219885,0.0,0.0
0.3132832080200501,-0.25,1.2014344644267272,1.1581673306772908,0.0512866240987629,0.04326713374943636,0.04326713374943636,0.0,0.0
0.3157894736842105,-0.25,1.2054461597870059,1.1641434262948207,0.0547535952068394,0.04130273349218516,0.04130273349218516,0.0,0.0
0.3182957393483709,-0.25,1.209457855147284,1.1681274900398406,0.0551235516757056,0.04133036510744348,0.04133036510744348,0.0,0.0
0.3208020050125313,-0.25,1.2136484039650257,1.1701195219123506,0.0564764621494439,0.04352888205267513,0.04352888205267513,0.0,0.0
0.3233082706766917,-0.25,1.2180935592159277,1.1721115537848603,0.057888067857254,0.04598200543106734,0.04598200543106734,0.0,0.0
0.3258145363408521,-0.25,1.2225387144668294,1.1741035856573705,0.0613850469285276,0.04843512880945888,0.04843512880945888,0.0,0.0
0.3283208020050125,-0.25,1.226983869717731,1.1900398406374502,0.0636560413820288,0.03694402908028094,0.03694402908028094,0.0,0.0
0.3308270676691729,-0.25,1.2319942384779647,1.19601593625498,0.0631312269533691,0.035978302222984704,0.035978302222984704,0.0,0.0
0.3333333333333333,-0.25,1.237215375726968,1.2119521912350597,0.0617826615664379,0.02526318449190823,0.02526318449190823,0.0,0.0
0.3358395989974937,-0.25,1.2424365129759714,1.2139442231075697,0.0616952650246949,0.028492289868401688,0.028492289868401688,0.0,0.0
0.3383458646616541,-0.25,1.2476756163450349,1.2199203187250995,0.0616905585611936,0.027755297619935337,0.027755297619935337,0.0,0.0
0.3408521303258145,-0.25,1.2540464981097459,1.2338645418326692,0.0655138945082718,0.02018195627707664,0.02018195627707664,0.0,0.0
0.3433583959899749,-0.25,1.2604173798744567,1.249800796812749,0.063057212514195,0.010616583061707763,0.010616583061707763,0.0,0.0
0.3458646616541353,-0.25,1.2667882616391675,1.2557768924302788,0.0597891902014782,0.011011369208888677,0.011011369208888677,0.0,0.0
0.3483709273182957,-0.25,1.2736318568142448,1.2577689243027887,0.0605504286155293,0.015862932511456096,0.015862932511456096,0.0,0.0
0.3508771929824561,-0.25,1.281313914551432,1.2657370517928286,0.0649161762477915,0.015576862758603482,0.015576862758603482,0.0,0.0
0.3533834586466165,-0.25,1.2889959722886197,1.2717131474103585,0.0696210082711534,0.01728282487826127,0.01728282487826127,0.0,0.0
0.3558897243107769,-0.25,1.2966780300258072,1.2796812749003983,0.0723787088370884,0.01699675512540888,0.01699675512540888,0.0,0.0
0.3583959899749373,-0.25,1.3051030666983683,1.2836653386454184,0.0700782633130492,0.021437728052949856,0.021437728052949856,0.0,0.0
0.3609022556390977,-0.25,1.313815645111936,1.2856573705179284,0.0609380043896674,0.02815827459400766,0.02815827459400766,0.0,0.0
0.3634085213032581,-0.25,1.3225282235255038,1.2876494023904383,0.0603987882360233,0.03487882113506546,0.03487882113506546,0.0,0.0
0.3659147869674185,-0.25,1.3313320134150899,1.2896414342629483,0.0638825639002995,0.04169057915214158,0.04169057915214158,0.0,0.0
0.3684210526315789,-0.25,1.34035683825581,1.3892430278884462,0.0721329144315263,-0.048886189632636246,0.048886189632636246,0.0,-0.0
