x,y,z,pressure
0.074588552,0.13837503,0.131,57114.945
0.072600096,0.13780609,0.131,56447.102
0.070611648,0.13715178,0.131,55802.469
0.0686232,0.1363993,0.131,55189.418
0.066634744,0.13553396,0.131,54615.93
0.064646289,0.13453875,0.131,54086.965
0.062657841,0.13339424,0.131,53607.715
0.060669385,0.13207805,0.131,53180.438
0.058775529,0.13056438,0.131,52819.738
0.05709362,0.12882365,0.131,52528.281
0.055631083,0.12682182,0.131,52291.625
0.054359309,0.12462027,0.131,52101.383
0.080553904,0.13929993,0.131,59154.16
0.078565456,0.13886976,0.131,58406.684
0.076577,0.13837504,0.131,57691.887
0.074588552,0.13780612,0.131,56996.727
0.072600096,0.13715182,0.131,56318.758
0.070611648,0.13639936,0.131,55663.758
0.0686232,0.13553402,0.131,55040.77
0.066634744,0.13453884,0.131,54458.434
0.064646289,0.13339436,0.131,53922.871
0.062657841,0.13207819,0.131,53440.574
0.060669385,0.13056454,0.131,53015.449
0.058775529,0.12882382,0.131,52661.816
0.05709362,0.12682196,0.131,52378.875
0.055631083,0.12462042,0.131,52157.645
0.054359309,0.12235886,0.131,51989.316
0.08254236,0.13929993,0.131,59871.793
0.080553904,0.13886976,0.131,59053.27
0.078565456,0.13837507,0.131,58293.34
0.076577,0.13780615,0.131,57567.289
0.074588552,0.13715187,0.131,56861.078
0.072600096,0.13639942,0.131,56171.781
0.070611648,0.13553409,0.131,55505.227
0.0686232,0.13453893,0.131,54871.441
0.066634744,0.13339448,0.131,54280.066
0.064646289,0.13207832,0.131,53738.73
0.062657841,0.1305647,0.131,53255.887
0.060669385,0.128824,0.131,52837.027
0.058775529,0.12682217,0.131,52494.566
0.05709362,0.1246206,0.131,52231.0
0.055631083,0.12235901,0.131,52035.355
0.084530815,0.13929993,0.131,60700.742
0.08254236,0.13886978,0.131,59772.043
0.080553904,0.13837509,0.131,58936.68
0.078565456,0.13780618,0.131,58162.859
0.076577,0.13715191,0.131,57424.211
0.074588552,0.13639948,0.131,56705.559
0.072600096,0.13553417,0.131,56003.656
0.070611648,0.13453902,0.131,55324.359
0.0686232,0.13339457,0.131,54679.164
0.066634744,0.13207844,0.131,54079.188
0.064646289,0.13056485,0.131,53534.164
0.062657841,0.1288242,0.131,53054.484
0.060669385,0.12682238,0.131,52647.629
0.058775529,0.1246208,0.131,52328.789
0.05709362,0.12235917,0.131,52096.055
0.086519264,0.13929993,0.131,61683.859
0.084530815,0.13886979,0.131,60609.164
0.08254236,0.1383751,0.131,59656.484
0.080553904,0.13780621,0.131,58802.07
0.078565456,0.13715194,0.131,58012.684
0.076577,0.13639954,0.131,57260.016
0.074588552,0.13553424,0.131,56527.594
0.072600096,0.13453911,0.131,55811.617
0.070611648,0.13339469,0.131,55118.609
0.0686232,0.13207859,0.131,54461.848
0.066634744,0.13056502,0.131,53854.754
0.064646289,0.12882438,0.131,53309.742
0.062657841,0.12682261,0.131,52839.762
0.060669385,0.12462103,0.131,52459.531
0.058775529,0.12235937,0.131,52177.703
0.05709362,0.12009776,0.131,51977.789
0.088507727,0.13929994,0.131,62837.113
0.086519264,0.13886979,0.131,61611.211
0.084530815,0.13837512,0.131,60502.918
0.08254236,0.13780624,0.131,59522.625
0.080553904,0.13715199,0.131,58646.781
0.078565456,0.13639958,0.131,57840.027
0.076577,0.1355343,0.131,57071.852
0.074588552,0.1345392,0.131,56324.117
0.072600096,0.13339481,0.131,55592.734
0.070611648,0.13207871,0.131,54885.375
0.0686232,0.13056518,0.131,54217.898
0.066634744,0.12882459,0.131,53606.789
0.064646289,0.12682283,0.131,53068.203
0.062657841,0.12462126,0.131,52625.273
0.060669385,0.12235959,0.131,52287.91
0.058775533,0.12009794,0.131,52045.562
0.090496175,0.13929996,0.131,64134.742
0.088507727,0.13886982,0.131,62795.395
0.086519264,0.13837515,0.131,61526.691
0.084530815,0.13780627,0.131,60379.391
0.08254236,0.13715203,0.131,59367.496
0.080553904,0.13639964,0.131,58467.496
0.078565456,0.13553438,0.131,57641.676
0.076577,0.13453929,0.131,56856.523
0.074588552,0.1333949,0.131,56092.066
0.072600096,0.13207886,0.131,55344.156
0.070611648,0.13056535,0.131,54622.504
0.0686232,0.12882477,0.131,53946.641
0.066634744,0.12682307,0.131,53337.5
0.064646289,0.12462152,0.131,52825.242
0.062657841,0.12235981,0.131,52428.949
0.060669385,0.12009814,0.131,52137.809
0.092484623,0.13929996,0.131,65480.055
0.090496175,0.13886982,0.131,64133.812
0.088507727,0.13837516,0.131,62746.816
0.086519264,0.1378063,0.131,61428.195
0.084530815,0.13715208,0.131,60235.645
0.08254236,0.1363997,0.131,59187.637
0.080553904,0.13553445,0.131,58260.785
0.078565456,0.13453938,0.131,57414.156
0.076577,0.13339502,0.131,56610.617
0.074588552,0.13207898,0.131,55828.133
0.072600096,0.13056549,0.131,55063.02
0.070611648,0.12882495,0.131,54328.438
0.0686232,0.12682329,0.131,53649.434
0.066634744,0.12462176,0.131,53063.84
0.064646289,0.12236004,0.131,52601.055
0.062657841,0.12009837,0.131,52256.773
0.094407104,0.13929996,0.131,66728.773
0.092484623,0.13886985,0.131,65523.082
0.090496175,0.13837519,0.131,64132.73
0.088507727,0.13780633,0.131,62690.219
0.086519264,0.13715212,0.131,61313.098
0.084530815,0.13639975,0.131,60068.148
0.08254236,0.13553451,0.131,58979.047
0.080553904,0.13453947,0.131,58022.539
0.078565456,0.13339514,0.131,57153.543
0.076577,0.13207911,0.131,56330.453
0.074588552,0.13056566,0.131,55528.969
0.072600096,0.12882516,0.131,54747.008
0.070611648,0.12682351,0.131,54003.637
0.0686232,0.12462199,0.131,53344.074
0.066634744,0.12236027,0.131,52808.91
0.064646289,0.12009858,0.131,52403.23
0.062657841,0.11783691,0.131,52107.691
0.096179225,0.13929996,0.131,67753.094
0.094407104,0.13886985,0.131,66809.578
0.092484623,0.13837521,0.131,65572.906
0.090496175,0.13780636,0.131,64131.602
0.088507712,0.13715217,0.131,62623.926
0.086519264,0.13639981,0.131,61178.266
0.084530815,0.13553458,0.131,59872.617
0.08254236,0.13453956,0.131,58736.996
0.080553904,0.13339524,0.131,57748.266
0.078565456,0.13207924,0.131,56855.934
0.076577,0.13056582,0.131,56012.477
0.074588552,0.12882534,0.131,55191.676
0.072600096,0.12682375,0.131,54395.551
0.070611648,0.12462223,0.131,53666.441
0.0686232,0.12236051,0.131,53056.344
0.066634744,0.1200988,0.131,52581.859
0.064646289,0.11783712,0.131,52231.164
0.062657841,0.11557545,0.131,51979.824
0.097790241,0.13929996,0.131,68537.758
0.096179225,0.13886985,0.131,67859.938
0.094407104,0.13837524,0.131,66902.773
0.092484623,0.13780639,0.131,65630.578
0.090496168,0.13715219,0.131,64130.023
0.088507712,0.13639987,0.131,62545.91
0.086519264,0.13553466,0.131,61019.508
0.084530815,0.13453965,0.131,59643.676
0.08254236,0.13339536,0.131,58455.965
0.080553904,0.13207938,0.131,57433.078
0.078565456,0.13056597,0.131,56517.152
0.076577,0.12882555,0.131,55653.234
0.074588552,0.12682398,0.131,54814.719
0.072600096,0.12462248,0.131,54027.172
0.070611648,0.12236074,0.131,53344.98
0.0686232,0.12009902,0.131,52797.117
0.066634744,0.11783732,0.131,52382.762
0.064646289,0.11557565,0.131,52082.984
0.062657841,0.113314,0.131,51871.09
0.099254802,0.13929996,0.131,69121.719
0.097790241,0.13886987,0.131,68659.688
0.096179225,0.13837525,0.131,67982.742
0.094407104,0.13780642,0.131,67010.266
0.092484623,0.13715224,0.131,65697.188
0.090496168,0.13639992,0.131,64127.57
0.088507712,0.13553473,0.131,62453.336
0.086519264,0.13453974,0.131,60831.84
0.084530815,0.13339546,0.131,59374.836
0.08254236,0.13207951,0.131,58129.602
0.080553904,0.13056614,0.131,57071.996
0.078565456,0.12882572,0.131,56133.375
0.076577,0.1268242,0.131,55250.484
0.074588552,0.12462272,0.131,54416.996
0.072600096,0.12236097,0.131,53671.98
0.070611648,0.12009923,0.131,53051.629
0.0686232,0.11783753,0.131,52567.363
0.066634744,0.11557584,0.131,52210.34
0.064646289,0.11331418,0.131,51956.766
0.10058623,0.13929996,0.131,69551.242
0.099254802,0.13886988,0.131,69250.641
0.097790241,0.13837525,0.131,68799.359
0.096179225,0.13780645,0.131,68123.648
0.094407104,0.13715228,0.131,67133.977
0.092484623,0.13639998,0.131,65773.773
0.090496168,0.13553479,0.131,64123.27
0.088507712,0.13453983,0.131,62342.598
0.086519264,0.13339557,0.131,60608.516
0.084530815,0.13207966,0.131,59058.262
0.08254236,0.1305663,0.131,57751.156
0.080553904,0.12882592,0.131,56659.996
0.078565456,0.12682444,0.131,55701.93
0.076577,0.12462296,0.131,54823.594
0.074588552,0.12236118,0.131,54029.988
0.072600096,0.12009946,0.131,53343.973
0.070611648,0.11783773,0.131,52788.371
0.0686232,0.11557604,0.131,52366.641
0.066634744,0.11331437,0.131,52062.773
0.064646289,0.11105271,0.131,51850.012
0.10179661,0.13929996,0.131,69868.055
0.10058623,0.13886988,0.131,69681.828
0.099254802,0.13837527,0.131,69398.156
0.097790241,0.13780648,0.131,68959.289
0.096179225,0.13715233,0.131,68285.156
0.094407104,0.13640003,0.131,67275.891
0.092484616,0.13553488,0.131,65861.359
0.090496168,0.13453992,0.131,64115.426
0.088507712,0.13339569,0.131,62208.523
0.086519264,0.13207978,0.131,60340.816
0.084530815,0.13056646,0.131,58684.219
0.08254236,0.12882611,0.131,57313.227
0.080553904,0.12682465,0.131,56193.777
0.078565456,0.12462319,0.131,55242.977
0.076577,0.12236142,0.131,54405.816
0.074588552,0.12009967,0.131,53668.594
0.072600096,0.11783794,0.131,53045.84
0.070611648,0.11557624,0.131,52555.77
0.0686232,0.11331455,0.131,52193.605
0.066634744,0.11105289,0.131,51937.551
0.10289695,0.13929996,0.131,70105.773
0.10179661,0.13886988,0.131,69997.062
0.10058623,0.1383753,0.131,69831.117
0.099254802,0.13780649,0.131,69566.656
0.097790241,0.13715236,0.131,69141.844
0.096179225,0.13640009,0.131,68469.578
0.094407097,0.13553494,0.131,67437.883
0.092484616,0.13454001,0.131,65960.648
0.090496168,0.13339579,0.131,64101.449
0.088507712,0.13207993,0.131,62044.156
0.086519264,0.13056663,0.131,60017.152
0.084530815,0.12882631,0.131,58241.418
0.08254236,0.12682489,0.131,56809.688
0.080553904,0.12462343,0.131,55695.727
0.078565456,0.12236166,0.131,54792.258
0.076577,0.12009989,0.131,54012.648
0.074588552,0.11783815,0.131,53336.156
0.072600096,0.11557643,0.131,52779.051
0.070611648,0.11331474,0.131,52353.309
0.0686232,0.11105306,0.131,52045.988
0.10389727,0.13929997,0.131,70288.656
0.10289695,0.1388699,0.131,70231.438
0.10179661,0.13837531,0.131,70144.531
0.10058623,0.13780652,0.131,70001.477
0.099254802,0.13715239,0.131,69758.656
0.097790241,0.13640013,0.131,69349.68
0.096179225,0.135535,0.131,68679.594
0.094407097,0.13454008,0.131,67622.062
0.092484616,0.1333959,0.131,66071.812
0.090496168,0.13208005,0.131,64077.516
0.088507712,0.13056678,0.131,61837.879
0.086519264,0.1288265,0.131,59622.273
0.084530815,0.12682511,0.131,57717.621
0.08254236,0.12462368,0.131,56262.398
0.080553904,0.12236188,0.131,55204.215
0.078565456,0.1201001,0.131,54366.254
0.076577,0.11783835,0.131,53647.617
0.074588552,0.11557663,0.131,53034.926
0.072600096,0.11331492,0.131,52544.199
0.070611648,0.11105324,0.131,52179.312
0.10480665,0.13929997,0.131,70433.648
0.10389727,0.13886991,0.131,70410.344
0.10289695,0.13837531,0.131,70375.266
0.10179661,0.13780653,0.131,70312.805
0.10058623,0.13715242,0.131,70195.445
0.099254802,0.13640016,0.131,69976.844
0.097790241,0.13553506,0.131,69585.648
0.096179225,0.13454017,0.131,68917.75
0.094407097,0.133396,0.131,67829.859
0.092484616,0.13208017,0.131,66193.812
0.090496168,0.13056694,0.131,64037.414
0.088507712,0.12882668,0.131,61574.027
0.086519264,0.12682533,0.131,59136.496
0.084530815,0.12462392,0.131,57130.164
0.082542352,0.12236211,0.131,55715.391
0.080553904,0.12010033,0.131,54738.227
0.078565449,0.11783856,0.131,53968.656
0.076577,0.11557683,0.131,53313.363
0.074588552,0.11331511,0.131,52766.367
0.072600096,0.11105341,0.131,52340.266
0.10563336,0.13929997,0.131,70551.172
0.10480665,0.13886991,0.131,70551.148
0.10389727,0.13837533,0.131,70549.641
0.10289695,0.13780655,0.131,70539.445
0.10179661,0.13715245,0.131,70504.375
0.10058623,0.13640021,0.131,70415.648
0.099254802,0.13553512,0.131,70223.938
0.097790241,0.13454023,0.131,69852.586
0.096179225,0.1333961,0.131,69186.664
0.094407097,0.13208032,0.131,68062.102
0.092484616,0.1305671,0.131,66323.094
0.090496168,0.12882687,0.131,63969.219
0.088507712,0.12682557,0.131,61229.965
0.086519264,0.12462416,0.131,58565.641
0.084530815,0.12236235,0.131,56522.969
0.082542352,0.12010055,0.131,55190.977
0.080553904,0.11783877,0.131,54302.004
0.078565449,0.11557702,0.131,53602.316
0.076577,0.11331529,0.131,53012.02
0.074588552,0.11105359,0.131,52530.484
0.1063849,0.13929999,0.131,70648.547
0.10563336,0.13886991,0.131,70664.352
0.10480665,0.13837534,0.131,70685.617
0.10389727,0.13780656,0.131,70708.562
0.10289695,0.13715246,0.131,70726.266
0.10179661,0.13640024,0.131,70721.828
0.10058623,0.13553515,0.131,70664.945
0.099254802,0.1345403,0.131,70503.156
0.097790241,0.13339619,0.131,70153.578
0.096179225,0.13208042,0.131,69488.75
0.094407097,0.13056725,0.131,68319.062
0.092484616,0.12882707,0.131,66452.875
0.090496168,0.12682579,0.131,63853.48
0.088507712,0.1246244,0.131,60798.766
0.086519264,0.12236258,0.131,57943.086
0.084530801,0.12010077,0.131,55923.652
0.082542352,0.11783898,0.131,54696.613
0.080553904,0.11557721,0.131,53898.898
0.078565449,0.11331548,0.131,53269.512
0.076577,0.11105376,0.131,52744.277
0.074588552,0.10879206,0.131,52326.098
0.10706814,0.13929999,0.131,70731.531
0.1063849,0.13886991,0.131,70757.805
0.10563336,0.13837534,0.131,70794.219
0.10480665,0.13780658,0.131,70839.469
0.10389727,0.13715248,0.131,70889.828
0.10289695,0.13640028,0.131,70938.18
0.10179661,0.1355352,0.131,70967.656
0.10058623,0.13454035,0.131,70946.305
0.099254802,0.13339627,0.131,70817.523
0.097790241,0.13208053,0.131,70491.492
0.096179217,0.1305674,0.131,69825.805
0.094407097,0.12882724,0.131,68598.695
0.092484616,0.12682602,0.131,66571.594
0.090496168,0.12462464,0.131,63673.492
0.088507712,0.1223628,0.131,60296.301
0.086519256,0.12010099,0.131,57290.551
0.084530801,0.11783919,0.131,55344.465
0.082542352,0.11557741,0.131,54238.242
0.080553904,0.11331566,0.131,53531.504
0.078565449,0.11105393,0.131,52971.176
0.076577,0.10879223,0.131,52509.625
0.074588552,0.10653054,0.131,52151.695
0.10768925,0.13929999,0.131,70803.586
0.10706814,0.13886993,0.131,70837.172
0.1063849,0.13837534,0.131,70883.25
0.10563336,0.13780659,0.131,70942.953
0.10480665,0.13715251,0.131,71015.07
0.10389727,0.1364003,0.131,71096.094
0.10289695,0.13553524,0.131,71178.43
0.10179661,0.13454041,0.131,71244.633
0.10058623,0.13339634,0.131,71262.617
0.099254802,0.13208063,0.131,71170.211
0.097790241,0.13056752,0.131,70869.508
0.096179217,0.12882742,0.131,70198.664
0.094407097,0.12682623,0.131,68895.188
0.092484616,0.12462489,0.131,66658.914
0.090496168,0.12236304,0.131,63422.898
0.088507712,0.12010121,0.131,59734.734
0.086519256,0.1178394,0.131,56619.078
0.084530801,0.11557762,0.131,54796.32
0.082542352,0.11331584,0.131,53820.793
0.080553904,0.11105411,0.131,53200.598
0.078565449,0.10879239,0.131,52707.191
0.076577,0.1065307,0.131,52307.285
0.10828502,0.13929999,0.131,70870.586
0.10768925,0.13886993,0.131,70905.852
0.10706814,0.13837536,0.131,70958.594
0.1063849,0.13780659,0.131,71027.125
0.10563336,0.13715252,0.131,71112.945
0.10480665,0.13640033,0.131,71215.047
0.10389727,0.13553528,0.131,71330.078
0.10289695,0.13454047,0.131,71449.93
0.10179661,0.13339642,0.131,71556.305
0.10058623,0.13208072,0.131,71617.305
0.099254802,0.13056764,0.131,71565.289
0.097790241,0.12882757,0.131,71290.57
0.096179217,0.12682644,0.131,70604.898
0.094407097,0.12462512,0.131,69183.047
0.092484616,0.12236325,0.131,66692.75
0.090496168,0.12010142,0.131,63098.992
0.088507712,0.1178396,0.131,59122.078
0.086519256,0.11557781,0.131,55944.082
0.084530801,0.11331603,0.131,54287.617
0.082542352,0.11105428,0.131,53446.41
0.080553904,0.10879255,0.131,52906.277
0.078565449,0.10653085,0.131,52477.156
0.076577,0.10426916,0.131,52135.285
0.10893002,0.13929999,0.131,70941.945
0.10828502,0.13886993,0.131,70969.773
0.10768925,0.13837537,0.131,71023.555
0.10706814,0.13780661,0.131,71097.945
0.1063849,0.13715254,0.131,71191.844
0.10563336,0.13640034,0.131,71306.82
0.10480665,0.13553531,0.131,71442.266
0.10389727,0.13454051,0.131,71594.805
0.10289695,0.13339646,0.131,71756.141
0.10179661,0.13208079,0.131,71906.898
0.10058623,0.13056774,0.131,72014.219
0.099254802,0.12882771,0.131,72006.461
0.097790241,0.12682661,0.131,71755.0
0.096179217,0.12462533,0.131,71020.023
0.094407097,0.12236349,0.131,69429.562
0.092484616,0.12010164,0.131,66660.906
0.090496168,0.11783981,0.131,62696.691
0.088507712,0.115578,0.131,58472.691
0.086519256,0.11331622,0.131,55285.348
0.084530801,0.11105445,0.131,53822.559
0.082542352,0.10879271,0.131,53112.16
0.080553904,0.10653099,0.131,52648.316
0.078565449,0.1042693,0.131,52279.652
0.10967177,0.13929999,0.131,71023.336
0.10893002,0.13886993,0.131,71037.914
0.10828502,0.13837537,0.131,71083.992
0.10768925,0.13780662,0.131,71158.859
0.10706814,0.13715255,0.131,71257.781
0.1063849,0.13640036,0.131,71380.023
0.10563336,0.13553534,0.131,71527.5
0.10480665,0.13454056,0.131,71699.922
0.10389727,0.13339652,0.131,71893.781
0.10289695,0.13208088,0.131,72100.852
0.10179661,0.13056785,0.131,72300.609
0.10058623,0.12882784,0.131,72456.992
0.099254802,0.12682679,0.131,72496.141
0.097790241,0.12462553,0.131,72239.391
0.096179217,0.12236369,0.131,71405.906
0.094407097,0.12010185,0.131,69618.297
0.092484616,0.11784002,0.131,66557.75
0.090496168,0.1155782,0.131,62220.34
0.088507712,0.1133164,0.131,57806.836
0.086519256,0.11105462,0.131,54663.77
0.084530801,0.10879287,0.131,53403.645
0.082542352,0.10653114,0.131,52818.184
0.080553904,0.10426944,0.131,52425.379
0.078565449,0.10200776,0.131,52111.949
0.11052479,0.13929999,0.131,71116.812
0.10967177,0.13886993,0.131,71115.812
0.10893002,0.13837537,0.131,71148.57
0.10828502,0.13780662,0.131,71215.5
0.10768925,0.13715257,0.131,71314.227
0.10706814,0.13640039,0.131,71440.734
0.1063849,0.13553536,0.131,71594.703
0.10563336,0.13454059,0.131,71778.344
0.10480665,0.13339658,0.131,71991.578
0.10389727,0.13208094,0.131,72230.938
0.10289695,0.13056794,0.131,72488.32
0.10179661,0.12882796,0.131,72742.484
0.10058623,0.12682694,0.131,72951.883
0.099254802,0.1246257,0.131,73012.977
0.097790241,0.12236387,0.131,72704.227
0.096179217,0.12010205,0.131,71741.82
0.094407097,0.11784022,0.131,69742.828
0.092484616,0.1155784,0.131,66378.469
0.090496168,0.11331659,0.131,61684.676
0.088507712,0.11105479,0.131,57147.902
0.086519256,0.10879304,0.131,54098.43
0.084530801,0.1065313,0.131,53039.227
0.082542352,0.10426958,0.131,52563.527
0.080553904,0.10200789,0.131,52234.434
0.11150575,0.13929997,0.131,71224.375
0.11052479,0.13886993,0.131,71205.523
0.10967177,0.13837537,0.131,71222.508
0.10893002,0.13780662,0.131,71276.031
0.10828502,0.13715257,0.131,71366.664
0.10768925,0.1364004,0.131,71492.445
0.10706814,0.13553539,0.131,71649.859
0.1063849,0.13454062,0.131,71839.219
0.10563336,0.13339663,0.131,72062.945
0.10480665,0.132081,0.131,72321.297
0.10389727,0.13056803,0.131,72611.062
0.10289695,0.12882806,0.131,72924.234
0.1017966,0.12682709,0.131,73237.453
0.10058622,0.12462586,0.131,73479.93
0.099254802,0.12236404,0.131,73518.875
0.097790241,0.12010222,0.131,73130.641
0.096179217,0.1178404,0.131,72019.023
0.094407097,0.11557858,0.131,69799.438
0.092484616,0.11331677,0.131,66119.781
0.090496168,0.11105497,0.131,61091.305
0.088507704,0.1087932,0.131,56516.66
0.086519256,0.10653145,0.131,53597.785
0.084530801,0.10426972,0.131,52725.695
0.082542352,0.10200801,0.131,52344.164
0.11263385,0.13929997,0.131,71347.68
0.11150575,0.13886991,0.131,71309.133
0.11052479,0.13837536,0.131,71307.945
0.10967177,0.13780662,0.131,71345.516
0.10893002,0.13715257,0.131,71422.742
0.10828502,0.1364004,0.131,71540.273
0.10768925,0.13553542,0.131,71696.492
0.10706814,0.13454066,0.131,71888.578
0.1063849,0.13339666,0.131,72117.375
0.10563336,0.13208106,0.131,72385.633
0.10480665,0.1305681,0.131,72693.922
0.10389727,0.12882815,0.131,73039.891
0.10289695,0.12682721,0.131,73414.445
0.1017966,0.12462601,0.131,73767.352
0.10058622,0.12236419,0.131,74005.125
0.099254802,0.12010238,0.131,73996.484
0.097790241,0.11784057,0.131,73512.172
0.096179217,0.11557876,0.131,72229.133
0.094407097,0.11331695,0.131,69787.469
0.092484616,0.11105515,0.131,65788.867
0.090496168,0.10879336,0.131,60457.949
0.088507704,0.10653161,0.131,55935.367
0.086519256,0.10426986,0.131,53149.117
0.084530801,0.10200814,0.131,52459.98
0.082542352,0.099746451,0.131,52158.594
0.11393118,0.13929997,0.131,71488.359
0.11263385,0.13886991,0.131,71428.344
0.11150575,0.13837534,0.131,71407.023
0.11052479,0.13780662,0.131,71426.141
0.10967177,0.13715255,0.131,71487.281
0.10893002,0.1364004,0.131,71591.453
0.10828502,0.13553542,0.131,71739.414
0.10768925,0.13454068,0.131,71929.844
0.10706814,0.1333967,0.131,72160.664
0.1063849,0.13208111,0.131,72433.391
0.10563336,0.13056816,0.131,72751.148
0.10480665,0.12882826,0.131,73115.414
0.10389727,0.12682733,0.131,73523.844
0.10289695,0.12462614,0.131,73941.781
0.1017966,0.12236433,0.131,74296.836
0.10058622,0.12010252,0.131,74509.312
0.099254802,0.11784072,0.131,74440.719
0.097790241,0.11557892,0.131,73839.727
0.096179217,0.11331712,0.131,72370.672
0.094407089,0.11105531,0.131,69709.039
0.092484608,0.10879353,0.131,65391.602
0.090496153,0.10653175,0.131,59808.578
0.088507704,0.10427,0.131,55420.23
0.086519256,0.10200827,0.131,52791.344
0.084530801,0.09974657,0.131,52230.688
0.11542311,0.13929997,0.131,71647.984
0.11393118,0.13886991,0.131,71564.875
0.11263385,0.13837534,0.131,71521.531
0.11150575,0.13780659,0.131,71520.07
0.11052479,0.13715255,0.131,71562.477
0.10967177,0.1364004,0.131,71650.5
0.10893002,0.13553542,0.131,71785.297
0.10828502,0.13454069,0.131,71967.648
0.10768925,0.13339673,0.131,72196.414
0.10706814,0.13208115,0.131,72470.445
0.1063849,0.13056821,0.131,72792.195
0.10563336,0.12882833,0.131,73165.469
0.10480665,0.12682743,0.131,73592.344
0.10389727,0.12462627,0.131,74046.312
0.10289695,0.12236446,0.131,74471.75
0.1017966,0.12010266,0.131,74810.953
0.10058622,0.11784086,0.131,74989.305
0.099254802,0.11557906,0.131,74843.484
0.097790241,0.11331727,0.131,74105.773
0.096179217,0.11105547,0.131,72443.742
0.094407089,0.10879368,0.131,69567.578
0.092484608,0.1065319,0.131,64959.906
0.090496153,0.10427015,0.131,59167.922
0.088507704,0.1020084,0.131,54944.266
0.086519256,0.099746682,0.131,52429.512
0.11713882,0.13929997,0.131,71828.211
0.11542311,0.13886991,0.131,71720.602
