x_over_Lp,y_over_Lp,pressure_ratio,pressure_ratio_uncertainty,color_distance_rgb,x_pixel,y_pixel
0.0,-0.25,1.150199203187251,0.06752971207457847,0.24063736973702926,255.22043010752688,567.5774193548388
0.002506265664160401,-0.25,1.1243027888446215,0.06293007316392647,0.22422869634828474,257.65313552698956,567.582873851295
0.005012531328320802,-0.25,1.1243027888446215,0.06293007316392647,0.22422869634828474,260.08584094645215,567.5883283477511
0.007518796992481203,-0.25,1.1243027888446215,0.06293007316392647,0.22422869634828474,262.5185463659148,567.5937828442073
0.010025062656641603,-0.25,1.1243027888446215,0.06293007316392647,0.22422869634828474,264.9512517853774,567.5992373406635
0.012531328320802004,-0.25,1.1243027888446215,0.06293007316392647,0.22422869634828474,267.3839572048401,567.6046918371197
0.015037593984962405,-0.25,1.1243027888446215,0.06293007316392647,0.22422869634828474,269.8166626243027,567.6101463335759
0.017543859649122806,-0.25,1.1243027888446215,0.06293007316392647,0.22422869634828474,272.24936804376534,567.6156008300321
0.020050125313283207,-0.25,1.1243027888446215,0.06293007316392647,0.22422869634828474,274.68207346322794,567.6210553264883
0.022556390977443608,-0.25,1.1243027888446215,0.06293007316392647,0.22422869634828474,277.11477888269064,567.6265098229446
0.02506265664160401,-0.25,1.1243027888446215,0.06525744647619466,0.23253149423100508,279.54748430215324,567.6319643194007
0.02756892230576441,-0.25,1.1243027888446215,0.06525744647619466,0.23253149423100508,281.98018972161583,567.6374188158568
0.03007518796992481,-0.25,1.1243027888446215,0.06525744647619466,0.23253149423100508,284.41289514107854,567.6428733123131
0.03258145363408521,-0.25,1.1243027888446215,0.06525744647619466,0.23253149423100508,286.84560056054113,567.6483278087693
0.03508771929824561,-0.25,1.1243027888446215,0.06525744647619466,0.23253149423100508,289.2783059800038,567.6537823052254
0.03759398496240601,-0.25,1.1243027888446215,0.06525744647619466,0.23253149423100508,291.7110113994664,567.6592368016817
0.040100250626566414,-0.25,1.1243027888446215,0.06525744647619466,0.23253149423100508,294.1437168189291,567.6646912981379
0.042606516290726815,-0.25,1.1243027888446215,0.06525744647619466,0.23253149423100508,296.5764222383917,567.6701457945941
0.045112781954887216,-0.25,1.1243027888446215,0.06525744647619466,0.23253149423100508,299.0091276578543,567.6756002910503
0.047619047619047616,-0.25,1.1262948207171315,0.06324266009082315,0.2253438570326359,301.4418330773169,567.6810547875064
0.05012531328320802,-0.25,1.1262948207171315,0.059815489483825576,0.21311696062986654,303.87453849677956,567.6865092839627
0.05263157894736842,-0.25,1.1262948207171315,0.057180696852702335,0.20371633714741946,306.3072439162422,567.6919637804189
0.05513784461152882,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,308.73994933570486,567.697418276875
0.05764411027568922,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,311.1726547551675,567.7028727733311
0.06015037593984962,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,313.6053601746301,567.7083272697873
0.06265664160401002,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,316.0380655940928,567.7137817662436
0.06516290726817042,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,318.4707710135554,567.7192362626998
0.06766917293233082,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,320.903476433018,567.724690759156
0.07017543859649122,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,323.33618185248065,567.7301452556122
0.07268170426065163,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,325.7688872719433,567.7355997520684
0.07518796992481203,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,328.20159269140595,567.7410542485246
0.07769423558897243,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,330.63429811086854,567.7465087449807
0.08020050125313283,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,333.06700353033125,567.7519632414369
0.08270676691729323,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,335.49970894979384,567.7574177378932
0.08521303258145363,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,337.9324143692565,567.7628722343493
0.08771929824561403,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,340.3651197887191,567.7683267308056
0.09022556390977443,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,342.79782520818173,567.7737812272617
0.09273182957393483,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,345.2305306276444,567.7792357237179
0.09523809523809523,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,347.66323604710703,567.7846902201742
0.09774436090225563,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,350.0959414665696,567.7901447166303
0.10025062656641603,-0.25,1.1302788844621514,0.055638662752088695,0.1982142499642463,352.5286468860323,567.7955992130866
0.10275689223057644,-0.25,1.1262948207171315,0.05641602098812892,0.2009879482080328,354.961352305495,567.8010537095428
0.10526315789473684,-0.25,1.1302788844621514,0.05658945499095907,0.20160677139662694,357.3940577249575,567.8065082059989
0.10776942355889724,-0.25,1.1302788844621514,0.05658945499095907,0.20160677139662694,359.82676314442017,567.811962702455
