x,y,z,pressure,x_original,x_shift_m,x_shift_over_Lp,x_over_Lp_original,x_over_Lp_shifted,x_shifted,y_over_Lp,p_over_pinf
0.2613136910296958,0.019414527,0.131,39792.387,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.22476932304602057,0.8221567561983472
0.2578266210296958,0.017876294,0.131,40858.301,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.23087950584836042,0.8441797727272727
0.2543395710296958,0.0164779,0.131,41949.254,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.2364342189312908,0.8667201239669422
0.2508524910296958,0.015206633,0.131,43063.914,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.24148395701426148,0.8897502892561983
0.2473654310296958,0.014050936,0.131,44202.594,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.24607462691545054,0.91327673553719
0.2438783710296958,0.013000302,0.131,45366.141,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.25024796463369836,0.9373169628099174
0.2682878310296958,0.024886135,0.131,37656.535,0.25225648,0.0160313510296958,0.0636798751293993,1.0,1.0636798751293992,0.2682878310296958,-0.203034953088579,0.7780275826446281
0.2648007510296958,0.02295731,0.131,38672.457,0.2487694,0.0160313510296958,0.0636798751293993,0.9861485898128676,1.049828464942267,0.2648007510296958,-0.2106966489069129,0.7990177066115703
0.2613136910296958,0.021106582,0.131,39719.395,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.21804812712731828,0.8206486570247933
0.2578266210296958,0.019414527,0.131,40792.738,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.22476932304602057,0.8428251652892561
0.2543395710296958,0.017876294,0.131,41890.445,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.23087950584836042,0.8655050619834711
0.2508524910296958,0.0164779,0.131,43011.262,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.2364342189312908,0.888662438016529
0.2473654310296958,0.015206633,0.131,44155.516,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.24148395701426148,0.9123040495867769
0.2438783710296958,0.014050936,0.131,45324.059,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.24607462691545054,0.9364475
0.2403913110296958,0.013000302,0.131,46517.723,0.22435996,0.0160313510296958,0.0636798751293993,0.8891891951680077,0.952869070297407,0.2403913110296958,-0.25024796463369836,0.9611099793388429
0.2682878310296958,0.02681496,0.131,37570.266,0.25225648,0.0160313510296958,0.0636798751293993,1.0,1.0636798751293992,0.2682878310296958,-0.19537325727024513,0.7762451652892562
0.2648007510296958,0.024886135,0.131,38586.934,0.2487694,0.0160313510296958,0.0636798751293993,0.9861485898128676,1.049828464942267,0.2648007510296958,-0.203034953088579,0.7972507024793388
0.2613136910296958,0.02295731,0.131,39638.262,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.2106966489069129,0.8189723553719008
0.2578266210296958,0.021106582,0.131,40719.395,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.21804812712731828,0.8413098140495867
0.2543395710296958,0.019414527,0.131,41824.602,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.22476932304602057,0.8641446694214876
0.2508524910296958,0.017876294,0.131,42952.305,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.23087950584836042,0.8874443181818182
0.2473654310296958,0.0164779,0.131,44102.84,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.2364342189312908,0.9112157024793388
0.2438783710296958,0.015206633,0.131,45277.047,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.24148395701426148,0.9354761776859504
0.2403913110296958,0.014050936,0.131,46475.754,0.22435996,0.0160313510296958,0.0636798751293993,0.8891891951680077,0.952869070297407,0.2403913110296958,-0.24607462691545054,0.9602428512396695
0.2369042610296958,0.013000302,0.131,47699.816,0.22087291,0.0160313510296958,0.0636798751293993,0.8753379041471421,0.9390177792765414,0.2369042610296958,-0.25024796463369836,0.985533388429752
0.2682878310296958,0.028743785,0.131,37482.695,0.25225648,0.0160313510296958,0.0636798751293993,1.0,1.0636798751293992,0.2682878310296958,-0.18771156145191123,0.774435847107438
0.2648007510296958,0.02681496,0.131,38500.059,0.2487694,0.0160313510296958,0.0636798751293993,0.9861485898128676,1.049828464942267,0.2648007510296958,-0.19537325727024513,0.79545576446281
0.2613136910296958,0.024886135,0.131,39552.312,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.203034953088579,0.8171965289256198
0.2578266210296958,0.02295731,0.131,40637.773,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.2106966489069129,0.8396234090909092
0.2543395710296958,0.021106582,0.131,41750.816,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.21804812712731828,0.8626201652892562
0.2508524910296958,0.019414527,0.131,42886.211,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.22476932304602057,0.8860787396694215
0.2473654310296958,0.017876294,0.131,44043.824,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.23087950584836042,0.9099963636363636
0.2438783710296958,0.0164779,0.131,45224.445,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.2364342189312908,0.9343893595041323
0.2403913110296958,0.015206633,0.131,46428.902,0.22435996,0.0160313510296958,0.0636798751293993,0.8891891951680077,0.952869070297407,0.2403913110296958,-0.24148395701426148,0.9592748347107438
0.2369042610296958,0.014050936,0.131,47658.016,0.22087291,0.0160313510296958,0.0636798751293993,0.8753379041471421,0.9390177792765414,0.2369042610296958,-0.24607462691545054,0.9846697520661157
0.2334171810296958,0.013000302,0.131,48912.422,0.21738583,0.0160313510296958,0.0636798751293993,0.8614864939600096,0.925166369089409,0.2334171810296958,-0.25024796463369836,1.0105872314049587
0.2682878310296958,0.030672612,0.131,37393.922,0.25225648,0.0160313510296958,0.0636798751293993,1.0,1.0636798751293992,0.2682878310296958,-0.18004985768915957,0.772601694214876
0.2648007510296958,0.028743785,0.131,38411.906,0.2487694,0.0160313510296958,0.0636798751293993,0.9861485898128676,1.049828464942267,0.2648007510296958,-0.18771156145191123,0.7936344214876033
