x_over_Lp,p_shifted_sim_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,applied_shift_over_Lp,applied_shift_physical_m
0.06265664160401002,1.063208367768595,1.048605577689243,0.0049324807192408,0.014602790079352168,0.014602790079352168,0.009670309360111368,0.0636798751293993,0.0160313510296958
0.06516290726817042,1.0630882552644558,1.048605577689243,0.0049324807192408,0.014482677575212932,0.014482677575212932,0.009550196855972132,0.0636798751293993,0.0160313510296958
0.06766917293233082,1.0628850888898629,1.048605577689243,0.0049324807192408,0.014279511200619988,0.014279511200619988,0.009347030481379187,0.0636798751293993,0.0160313510296958
0.07017543859649122,1.0626943905851993,1.048605577689243,0.0049324807192408,0.014088812895956426,0.014088812895956426,0.009156332176715626,0.0636798751293993,0.0160313510296958
0.07268170426065163,1.0625055374034997,1.048605577689243,0.0049324807192408,0.013899959714256838,0.013899959714256838,0.008967478995016038,0.0636798751293993,0.0160313510296958
0.07518796992481203,1.0623327083084404,1.048605577689243,0.0049324807192408,0.013727130619197503,0.013727130619197503,0.008794649899956703,0.0636798751293993,0.0160313510296958
0.07769423558897243,1.0621615305195196,1.048605577689243,0.0049324807192408,0.013555952830276663,0.013555952830276663,0.008623472111035863,0.0636798751293993,0.0160313510296958
0.08020050125313283,1.0620035557693563,1.048605577689243,0.0049324807192408,0.013397978080113448,0.013397978080113448,0.008465497360872648,0.0636798751293993,0.0160313510296958
0.08270676691729323,1.06185092913541,1.048605577689243,0.0049324807192408,0.013245351446167009,0.013245351446167009,0.008312870726926208,0.0636798751293993,0.0160313510296958
0.08521303258145363,1.0617037715924165,1.048605577689243,0.0049324807192408,0.013098193903173572,0.013098193903173572,0.008165713183932772,0.0636798751293993,0.0160313510296958
0.08771929824561403,1.061568489511091,1.048605577689243,0.0049324807192408,0.012962911821848166,0.012962911821848166,0.008030431102607366,0.0636798751293993,0.0160313510296958
0.09022556390977443,1.061433258625145,1.048605577689243,0.0049324807192408,0.01282768093590203,0.01282768093590203,0.00789520021666123,0.0636798751293993,0.0160313510296958
0.09273182957393483,1.0613104593691303,1.048605577689243,0.0049324807192408,0.01270488167988737,0.01270488167988737,0.00777240096064657,0.0636798751293993,0.0160313510296958
0.09523809523809523,1.0611919526689888,1.048605577689243,0.0049324807192408,0.012586374979745907,0.012586374979745907,0.007653894260505107,0.0636798751293993,0.0160313510296958
0.09774436090225563,1.0610745989276729,1.048605577689243,0.0049324807192408,0.012469021238429967,0.012469021238429967,0.007536540519189167,0.0636798751293993,0.0160313510296958
0.10025062656641603,1.0609742392295294,1.048605577689243,0.0049324807192408,0.012368661540286485,0.012368661540286485,0.007436180821045685,0.0636798751293993,0.0160313510296958
0.10275689223057644,1.060873767902903,1.048605577689243,0.0049324807192408,0.012268190213660102,0.012268190213660102,0.007335709494419302,0.0636798751293993,0.0160313510296958
0.10526315789473684,1.0607793978375724,1.048605577689243,0.0049324807192408,0.012173820148329462,0.012173820148329462,0.007241339429088662,0.0636798751293993,0.0160313510296958
0.10776942355889724,1.0606986304408133,1.048605577689243,0.0049324807192408,0.012093052751570355,0.012093052751570355,0.007160572032329554,0.0636798751293993,0.0160313510296958
0.11027568922305764,1.0606177008547897,1.048605577689243,0.0049324807192408,0.012012123165546784,0.012012123165546784,0.007079642446305984,0.0636798751293993,0.0160313510296958
0.11278195488721804,1.0605477097890956,1.048605577689243,0.0049324807192408,0.011942132099852731,0.011942132099852731,0.007009651380611931,0.0636798751293993,0.0160313510296958
0.11528822055137844,1.0604860186112204,1.048605577689243,0.0049324807192408,0.011880440921977486,0.011880440921977486,0.006947960202736686,0.0636798751293993,0.0160313510296958
0.11779448621553884,1.0604245154372656,1.048605577689243,0.0049324807192408,0.011818937748022673,0.011818937748022673,0.006886457028781873,0.0636798751293993,0.0160313510296958
0.12030075187969924,1.060377959762894,1.048605577689243,0.0049324807192408,0.011772382073651055,0.011772382073651055,0.006839901354410255,0.0636798751293993,0.0160313510296958
0.12280701754385964,1.0603330673986768,1.048605577689243,0.0049324807192408,0.011727489709433936,0.011727489709433936,0.006795008990193136,0.0636798751293993,0.0160313510296958
0.12531328320802004,1.0602931959676545,1.048605577689243,0.0049324807192408,0.011687618278411582,0.011687618278411582,0.006755137559170782,0.0636798751293993,0.0160313510296958
0.12781954887218044,1.0602613112813772,1.048605577689243,0.0049324807192408,0.011655733592134343,0.011655733592134343,0.006723252872893543,0.0636798751293993,0.0160313510296958
0.13032581453634084,1.0602299727048647,1.048605577689243,0.0049324807192408,0.011624395015621847,0.011624395015621847,0.006691914296381047,0.0636798751293993,0.0160313510296958
0.13283208020050125,1.060207703123805,1.048605577689243,0.0049324807192408,0.011602125434562183,0.011602125434562183,0.006669644715321383,0.0636798751293993,0.0160313510296958
