x,y,z,pressure
0.20343757,0.032601438,0.131,55318.699
0.19995052,0.030672612,0.131,56930.797
0.19646345,0.028743785,0.131,58584.129
0.1929764,0.02681496,0.131,60272.691
0.18948933,0.024886135,0.131,61988.43
0.18600225,0.02295731,0.131,63713.801
0.18251519,0.021106582,0.131,65413.016
0.17902812,0.019414525,0.131,67039.328
0.17554107,0.017876294,0.131,68549.789
0.17205401,0.0164779,0.131,69913.969
0.16856694,0.015206633,0.131,71114.789
0.16507988,0.014050936,0.131,72146.688
0.16159281,0.013000302,0.131,73006.75
0.25225648,0.061533809,0.131,36806.977
0.2487694,0.059604988,0.131,37823.336
0.24528234,0.057676159,0.131,38892.656
0.24179527,0.055747338,0.131,40014.168
0.23830822,0.053818509,0.131,41187.027
0.23482114,0.051889684,0.131,42409.871
0.23133408,0.049960859,0.131,43681.094
0.22784702,0.048032038,0.131,44999.051
0.22435996,0.046103209,0.131,46360.926
0.22087291,0.044174388,0.131,47762.809
0.21738583,0.042245559,0.131,49200.141
0.21389876,0.040316738,0.131,50669.293
0.21041171,0.03838791,0.131,52169.438
0.20692465,0.036459088,0.131,53703.758
0.20343757,0.03453026,0.131,55278.258
0.19995052,0.032601438,0.131,56897.121
0.19646345,0.030672612,0.131,58558.734
0.1929764,0.028743785,0.131,60256.543
0.18948933,0.02681496,0.131,61981.973
0.18600225,0.024886135,0.131,63720.461
0.18251519,0.02295731,0.131,65440.047
0.17902812,0.021106582,0.131,67091.172
0.17554107,0.019414525,0.131,68628.07
0.17205401,0.017876294,0.131,70018.867
0.16856694,0.0164779,0.131,71244.969
0.16507988,0.015206633,0.131,72296.422
0.16159281,0.014050936,0.131,73149.32
0.15810576,0.013000302,0.131,74049.094
0.25225648,0.063462637,0.131,36742.727
0.2487694,0.061533809,0.131,37749.801
0.24528234,0.059604988,0.131,38811.32
0.24179527,0.057676159,0.131,39926.41
0.23830822,0.055747338,0.131,41094.266
0.23482114,0.053818509,0.131,42313.609
0.23133408,0.051889684,0.131,43583.242
0.22784702,0.049960859,0.131,44902.176
0.22435996,0.048032038,0.131,46268.512
0.22087291,0.046103209,0.131,47678.488
0.21738583,0.044174388,0.131,49126.879
0.21389876,0.042245559,0.131,50608.441
0.21041171,0.040316738,0.131,52120.711
0.20692465,0.03838791,0.131,53665.328
0.20343757,0.036459088,0.131,55247.797
0.19995052,0.03453026,0.131,56873.645
0.19646345,0.032601438,0.131,58543.246
0.1929764,0.030672612,0.131,60250.27
0.18948933,0.028743785,0.131,61985.32
0.18600225,0.02681496,0.131,63735.449
0.18251519,0.024886135,0.131,65473.895
0.17902812,0.02295731,0.131,67152.305
0.17554107,0.021106582,0.131,68717.797
0.17205401,0.019414525,0.131,70135.352
0.16856694,0.017876294,0.131,71381.336
0.16507988,0.0164779,0.131,72441.102
0.16159281,0.015206633,0.131,73295.008
0.15810576,0.014050936,0.131,74059.156
0.15486297,0.013000302,0.131,73992.008
0.25225648,0.065391466,0.131,36687.242
0.2487694,0.063462637,0.131,37684.676
0.24528234,0.061533809,0.131,38737.867
0.24179527,0.059604988,0.131,39846.195
0.23830822,0.057676159,0.131,41008.707
0.23482114,0.055747338,0.131,42224.242
0.23133408,0.053818509,0.131,43491.777
0.22784702,0.051889684,0.131,44811.008
0.22435996,0.049960859,0.131,46180.801
0.22087291,0.048032038,0.131,47598.047
0.21738583,0.046103209,0.131,49057.039
0.21389876,0.044174388,0.131,50551.469
0.21041171,0.042245559,0.131,52077.137
0.20692465,0.040316738,0.131,53633.914
0.20343757,0.03838791,0.131,55225.965
0.19995052,0.036459088,0.131,56859.598
0.19646345,0.03453026,0.131,58537.223
0.1929764,0.032601438,0.131,60253.57
0.18948933,0.030672612,0.131,61998.184
0.18600225,0.028743785,0.131,63758.668
0.18251519,0.02681496,0.131,65512.648
0.17902812,0.024886135,0.131,67216.695
0.17554107,0.02295731,0.131,68813.453
0.17205401,0.021106582,0.131,70256.633
0.16856694,0.019414525,0.131,71518.234
0.16507988,0.017876294,0.131,72580.039
0.16159281,0.0164779,0.131,73424.797
0.15810576,0.015206633,0.131,74078.93
0.15486297,0.014050936,0.131,74108.328
0.15211432,0.013000302,0.131,74258.664
0.25225648,0.067320287,0.131,36640.762
0.2487694,0.065391466,0.131,37628.102
0.24528234,0.063462637,0.131,38672.559
0.24179527,0.061533809,0.131,39773.543
0.23830822,0.059604988,0.131,40930.355
0.23482114,0.057676159,0.131,42141.672
0.23133408,0.055747338,0.131,43406.656
0.22784702,0.053818509,0.131,44725.422
0.22435996,0.051889684,0.131,46097.695
0.22087291,0.049960859,0.131,47521.012
0.21738583,0.048032038,0.131,48989.871
0.21389876,0.046103209,0.131,50497.004
0.21041171,0.044174388,0.131,52036.984
0.20692465,0.042245559,0.131,53607.641
0.20343757,0.040316738,0.131,55211.312
0.19995052,0.03838791,0.131,56853.832
0.19646345,0.036459088,0.131,58539.891
0.1929764,0.03453026,0.131,60265.773
0.18948933,0.032601438,0.131,62020.359
0.18600225,0.030672612,0.131,63790.258
0.18251519,0.028743785,0.131,65556.391
0.17902812,0.02681496,0.131,67280.609
0.17554107,0.024886135,0.131,68906.125
0.17205401,0.02295731,0.131,70375.523
0.16856694,0.021106582,0.131,71649.031
0.16507988,0.019414525,0.131,72707.828
0.16159281,0.017876294,0.131,73534.75
0.15810576,0.0164779,0.131,74118.742
0.15486297,0.015206633,0.131,74232.852
0.15211432,0.014050936,0.131,74391.062
0.14969815,0.013000302,0.131,74345.703
0.25225648,0.069249108,0.131,36603.359
0.2487694,0.067320287,0.131,37580.363
0.24528234,0.065391466,0.131,38615.516
0.24179527,0.063462637,0.131,39708.715
0.23830822,0.061533809,0.131,40859.207
0.23482114,0.059604988,0.131,42065.906
0.23133408,0.057676159,0.131,43327.832
0.22784702,0.055747338,0.131,44645.488
0.22435996,0.053818509,0.131,46019.164
0.22087291,0.051889684,0.131,47447.34
0.21738583,0.049960859,0.131,48924.816
0.21389876,0.048032038,0.131,50444.18
0.21041171,0.046103209,0.131,51998.699
0.20692465,0.044174388,0.131,53584.695
0.20343757,0.042245559,0.131,55201.961
0.19995052,0.040316738,0.131,56855.141
0.19646345,0.03838791,0.131,58550.051
0.1929764,0.036459088,0.131,60285.828
0.18948933,0.03453026,0.131,62050.965
0.18600225,0.032601438,0.131,63830.316
0.18251519,0.030672612,0.131,65605.656
0.17902812,0.028743785,0.131,67344.109
0.17554107,0.02681496,0.131,68990.969
0.17205401,0.024886135,0.131,70483.164
0.16856694,0.02295731,0.131,71768.133
0.16507988,0.021106582,0.131,72820.055
0.16159281,0.019414525,0.131,73626.648
0.15810576,0.017876294,0.131,74174.047
0.15486297,0.0164779,0.131,74363.492
0.15211432,0.015206633,0.131,74532.562
0.14969815,0.014050936,0.131,74492.648
0.14736459,0.013000302,0.131,74385.547
0.25225648,0.071177937,0.131,36575.16
0.2487694,0.069249108,0.131,37541.621
0.24528234,0.067320287,0.131,38567.066
0.24179527,0.065391466,0.131,39651.82
0.23830822,0.063462637,0.131,40795.516
0.23482114,0.061533809,0.131,41996.957
0.23133408,0.059604988,0.131,43255.371
0.22784702,0.057676159,0.131,44571.254
0.22435996,0.055747338,0.131,45945.453
0.22087291,0.053818509,0.131,47377.082
0.21738583,0.051889684,0.131,48861.879
0.21389876,0.049960859,0.131,50392.367
0.21041171,0.048032038,0.131,51961.312
0.20692465,0.046103209,0.131,53563.277
0.20343757,0.044174388,0.131,55196.094
0.19995052,0.042245559,0.131,56861.828
0.19646345,0.040316738,0.131,58566.691
0.1929764,0.03838791,0.131,60312.191
0.18948933,0.036459088,0.131,62088.559
0.18600225,0.03453026,0.131,63877.914
0.18251519,0.032601438,0.131,65661.0
0.17902812,0.030672612,0.131,67408.383
0.17554107,0.028743785,0.131,69069.398
0.17205401,0.02681496,0.131,70576.914
0.16856694,0.024886135,0.131,71871.156
0.16507988,0.02295731,0.131,72917.68
0.16159281,0.021106582,0.131,73707.336
0.15810576,0.019414525,0.131,74244.766
0.15486297,0.017876294,0.131,74502.75
0.15211432,0.0164779,0.131,74680.797
0.14969815,0.015206633,0.131,74654.227
0.14736459,0.014050936,0.131,74551.188
0.14503101,0.013000302,0.131,74385.094
0.25225648,0.073106766,0.131,36556.125
0.2487694,0.071177937,0.131,37512.121
0.24528234,0.069249108,0.131,38527.426
0.24179527,0.067320287,0.131,39603.227
0.23830822,0.065391466,0.131,40739.426
0.23482114,0.063462637,0.131,41935.125
0.23133408,0.061533809,0.131,43189.352
0.22784702,0.059604988,0.131,44502.906
0.22435996,0.057676159,0.131,45876.762
0.22087291,0.055747338,0.131,47310.699
0.21738583,0.053818509,0.131,48801.188
0.21389876,0.051889684,0.131,50341.582
0.21041171,0.049960859,0.131,51924.082
0.20692465,0.048032038,0.131,53542.293
0.20343757,0.046103209,0.131,55191.711
0.19995052,0.044174388,0.131,56872.199
0.19646345,0.042245559,0.131,58588.352
0.1929764,0.040316738,0.131,60343.805
0.18948933,0.03838791,0.131,62131.121
0.18600225,0.036459088,0.131,63931.57
0.18251519,0.03453026,0.131,65722.141
0.17902812,0.032601438,0.131,67475.258
0.17554107,0.030672612,0.131,69144.516
0.17205401,0.028743785,0.131,70662.242
0.16856694,0.02681496,0.131,71961.664
0.16507988,0.024886135,0.131,73005.531
0.16159281,0.02295731,0.131,73787.812
0.15810576,0.021106582,0.131,74331.891
0.15486297,0.019414525,0.131,74646.68
0.15211432,0.017876294,0.131,74833.742
0.14969815,0.0164779,0.131,74828.227
0.14736459,0.015206633,0.131,74735.508
0.14503101,0.014050936,0.131,74566.531
0.14269745,0.013000302,0.131,74354.328
0.25225648,0.075035587,0.131,36546.27
0.2487694,0.073106766,0.131,37491.945
0.24528234,0.071177937,0.131,38496.953
0.24179527,0.069249108,0.131,39563.207
0.23830822,0.067320287,0.131,40691.344
0.23482114,0.065391466,0.131,41880.574
0.23133408,0.063462637,0.131,43130.121
0.22784702,0.061533809,0.131,44440.621
0.22435996,0.059604988,0.131,45813.453
0.22087291,0.057676159,0.131,47248.59
0.21738583,0.055747338,0.131,48743.363
0.21389876,0.053818509,0.131,50291.926
0.21041171,0.051889684,0.131,51886.988
0.20692465,0.049960859,0.131,53520.844
0.20343757,0.048032038,0.131,55187.609
0.19995052,0.046103209,0.131,56884.301
0.19646345,0.044174388,0.131,58613.723
0.1929764,0.042245559,0.131,60379.48
0.18948933,0.040316738,0.131,62177.512
0.18600225,0.03838791,0.131,63989.324
0.18251519,0.036459088,0.131,65788.688
