x_over_Lp,p_sim_original_over_pinf,p_sim_shifted_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_original_sim_minus_digitized,difference_shifted_sim_minus_digitized
0.0,1.063208367768595,,1.042629482071713,0.01081670667191,0.020578885696882043,
0.001669449081803005,1.0630731549828898,,1.0466102202209524,0.0068971638420018,0.016462934761937387,
0.00333889816360601,1.0629378305673276,,1.048605577689243,0.0049324807192408,0.014332252878084706,
0.005008347245409015,1.0628063989834051,,1.048605577689243,0.0049324807192408,0.014200821294162225,
0.00667779632721202,1.0626806672294027,,1.048605577689243,0.0049324807192408,0.01407508954015979,
0.008347245409015025,1.0625548708885688,,1.048605577689243,0.0049324807192408,0.013949293199325918,
0.01001669449081803,1.0624345348038875,,1.048605577689243,0.0049324807192408,0.013828957114644602,
0.011686143572621035,1.0623205529846582,,1.048605577689243,0.0049324807192408,0.013714975295415321,
0.01335559265442404,1.0622065318344844,,1.048605577689243,0.0049324807192408,0.01360095414524154,
0.015025041736227046,1.0620946444809367,,1.048605577689243,0.0049324807192408,0.013489066791693816,
0.01669449081803005,1.0619929665233567,,1.048605577689243,0.0049324807192408,0.013387388834113834,
0.018363939899833055,1.0618912982817397,,1.048605577689243,0.0049324807192408,0.013285720592496775,
0.02003338898163606,1.061789642172218,,1.048605577689243,0.0049324807192408,0.013184064482975044,
0.021702838063439065,1.0616946112956123,,1.048605577689243,0.0049324807192408,0.013089033606369371,
0.02337228714524207,1.0616044896853452,,1.048605577689243,0.0049324807192408,0.012998911996102258,
0.025041736227045076,1.061514397219605,,1.048605577689243,0.0049324807192408,0.012908819530362159,
0.02671118530884808,1.0614243300484565,,1.048605577689243,0.0049324807192408,0.012818752359213592,
0.028380634390651086,1.061342223011191,,1.048605577689243,0.0049324807192408,0.012736645321948181,
0.03005008347245409,1.061263246795587,,1.048605577689243,0.0049324807192408,0.012657669106344027,
0.03171953255425709,1.0611843284620082,,1.048605577689243,0.0049324807192408,0.012578750772765268,
0.0333889816360601,1.0611054610086361,,1.048605577689243,0.0049324807192408,0.012499883319393224,
0.035058430717863104,1.0610348033179202,,1.048605577689243,0.0049324807192408,0.01242922562867732,
0.03672787979966611,1.0609679509347223,,1.048605577689243,0.0049324807192408,0.012362373245479397,
0.038397328881469114,1.0609010363681612,,1.048605577689243,0.0049324807192408,0.012295458678918347,
0.04006677796327212,1.0608340596088657,,1.048605577689243,0.0049324807192408,0.01222848191962278,
0.041736227045075125,1.0607744725413246,,1.048605577689243,0.0049324807192408,0.012168894852081724,
0.04340567612687813,1.0607207067413005,,1.048605577689243,0.0049324807192408,0.012115129052057583,
0.045075125208681135,1.0606668471049319,,1.048605577689243,0.0049324807192408,0.012061269415688969,
0.04674457429048414,1.0606128928303629,,1.048605577689243,0.0049324807192408,0.012007315141119967,
0.048414023372287146,1.0605646772409054,,1.048605577689243,0.0049324807192408,0.011959099551662522,
0.05008347245409015,1.060523508671817,,1.048605577689243,0.0049324807192408,0.011917930982574099,
0.05175292153589316,1.06048244836528,,1.048605577689243,0.0049324807192408,0.011876870676037043,
0.05342237061769616,1.0604414939005071,,1.048605577689243,0.0049324807192408,0.01183591621126423,
0.05509181969949917,1.0604054696102274,,1.048605577689243,0.0049324807192408,0.011799891920984518,
0.05676126878130217,1.0603754281435658,,1.048605577689243,0.0049324807192408,0.011769850454322883,
0.05843071786310518,1.0603455043096455,,1.048605577689243,0.0049324807192408,0.011739926620402574,
0.06010016694490818,1.0603156909012057,,1.048605577689243,0.0049324807192408,0.011710113211962803,
0.06176961602671119,1.060291457588725,,1.048605577689243,0.0049324807192408,0.01168587989948211,
0.06343906510851419,1.0602701916681743,,1.048605577689243,0.0049324807192408,0.01166461397893137,
0.0651085141903172,1.0602490488798297,1.0630926587785459,1.048605577689243,0.0049324807192408,0.01164347119058684,0.014487081089302967
0.0667779632721202,1.0602287967458837,1.062957350465055,1.048605577689243,0.0049324807192408,0.011623219056640766,0.01435177277581201
0.06844741235392321,1.060213926679483,1.0628253573588442,1.048605577689243,0.0049324807192408,0.011608348990240103,0.014219779669601307
0.07011686143572621,1.0601991768718273,1.0626988034317206,1.048605577689243,0.0049324807192408,0.011593599182584402,0.014093225742477733
0.07178631051752922,1.060184532696192,1.0625730164072273,1.048605577689243,0.0049324807192408,0.011578955006949165,0.013967438717984448
0.07345575959933222,1.0601740945702967,1.0624518927067916,1.048605577689243,0.0049324807192408,0.011568516881053759,0.013846315017548738
0.07512520868113523,1.0601638365924557,1.0623369943152554,1.048605577689243,0.0049324807192408,0.011558258903212826,0.013731416626012516
0.07679465776293823,1.0601537078203864,1.0622229788383817,1.048605577689243,0.0049324807192408,0.01154813013114353,0.013617401149138786
0.07846410684474124,1.0601465803204655,1.0621107836949075,1.048605577689243,0.0049324807192408,0.011541002631222597,0.013505206005664627
0.08013355592654424,1.060139497280054,1.0620076330809387,1.048605577689243,0.0049324807192408,0.01153391959081107,0.01340205539169581
0.08180300500834725,1.0601332718193546,1.0619059634378405,1.048605577689243,0.0049324807192408,0.011527694130111676,0.013300385748597598
0.08347245409015025,1.0601278267908527,1.0618043055783224,1.048605577689243,0.0049324807192408,0.011522249101609816,0.013198727889079498
0.08514190317195326,1.0601232566580943,1.061708319043653,1.048605577689243,0.0049324807192408,0.011517678968851364,0.01310274135441003
0.08681135225375626,1.0601193245033806,1.0616174892952688,1.048605577689243,0.0049324807192408,0.011513746814137749,0.013011911606025883
0.08848080133555927,1.0601163024960396,1.0615273926255704,1.048605577689243,0.0049324807192408,0.011510724806796713,0.012921814936327491
0.09015025041736227,1.0601140324372138,1.0614373218057984,1.048605577689243,0.0049324807192408,0.011508454747970909,0.012831744116555521
0.09181969949916528,1.0601128891209353,1.0613540665574088,1.048605577689243,0.0049324807192408,0.011507311431692369,0.01274848886816593
0.09348914858096828,1.0601123414072,1.0612746387358003,1.048605577689243,0.0049324807192408,0.011506763717957114,0.012669061046557406
0.0951585976627713,1.0601128331867988,1.061195712053017,1.048605577689243,0.0049324807192408,0.011507255497555935,0.012590134363774208
0.09682804674457429,1.0601152067419948,1.0611168372604192,1.048605577689243,0.0049324807192408,0.01150962905275188,0.01251125957117627
0.0984974958263773,1.060117732779251,1.0610449953508265,1.048605577689243,0.0049324807192408,0.011512155090008136,0.01243941766158363
0.1001669449081803,1.060120493515162,1.060977594070275,1.048605577689243,0.0049324807192408,0.011514915825919125,0.012372016381032136
0.10183639398998331,1.0601238417180912,1.0609106884733657,1.048605577689243,0.0049324807192408,0.011518264028848257,0.012305110784122775
0.10350584307178631,1.0601272830284127,1.0608437206850738,1.048605577689243,0.0049324807192408,0.011521705339169852,0.012238142995830925
0.10517529215358933,1.0601313218281985,1.060783067689949,1.048605577689243,0.0049324807192408,0.011525744138955574,0.012177490000706115
0.10684474123539232,1.0601362561927474,1.060728462200013,1.048605577689243,0.0049324807192408,0.011530678503504532,0.012122884510770149
0.10851419031719532,1.060142158430056,1.060674616099087,1.048605577689243,0.0049324807192408,0.011536580740813207,0.01206903840984408
0.11018363939899833,1.0601491290837763,1.0606206754756244,1.048605577689243,0.0049324807192408,0.011543551394533447,0.012015097786381546
0.11185308848080133,1.0601568819984721,1.060571632108371,1.048605577689243,0.0049324807192408,0.011551304309229238,0.011966054419128014
0.11352253756260434,1.0601661649020868,1.0605294470404023,1.048605577689243,0.0049324807192408,0.01156058721284392,0.01192386935115941
0.11519198664440734,1.0601763538546711,1.0604883711175115,1.048605577689243,0.0049324807192408,0.011570776165428232,0.01188279342826859
0.11686143572621036,1.0601876335332696,1.060447401385572,1.048605577689243,0.0049324807192408,0.011582055844026717,0.011841823696329135
0.11853088480801335,1.0601989037769415,1.0604106659412742,1.048605577689243,0.0049324807192408,0.011593326087698586,0.011805088252031304
0.12020033388981637,1.0602111952686397,1.060379761481008,1.048605577689243,0.0049324807192408,0.01160561757939682,0.011774183791765092
0.12186978297161936,1.0602235777346445,1.060349820679129,1.048605577689243,0.0049324807192408,0.011618000045401589,0.011744242989886189
0.12353923205342238,1.060236253609123,1.0603199913423436,1.048605577689243,0.0049324807192408,0.011630675919880096,0.011714413653100664
0.12520868113522537,1.0602489171539102,1.0602949531277912,1.048605577689243,0.0049324807192408,0.011643339464667335,0.01168937543854831
0.12687813021702837,1.0602615560886388,1.0602732591751907,1.048605577689243,0.0049324807192408,0.011655978399395917,0.011667681485947767
0.1285475792988314,1.0602744066758736,1.060252098625616,1.048605577689243,0.0049324807192408,0.011668828986630686,0.011646520936373195
0.1302170283806344,1.0602872947299786,1.060231718019046,1.048605577689243,0.0049324807192408,0.011681717040735728,0.011626140329803025
0.1318864774624374,1.0603004669142237,1.0602160716152222,1.048605577689243,0.0049324807192408,0.011694889224980853,0.011610493925979348
0.1335559265442404,1.0603140039600354,1.0602013044608196,1.048605577689243,0.0049324807192408,0.011708426270792494,0.01159572677157672
0.13522537562604342,1.0603274873134905,1.0601866450482722,1.048605577689243,0.0049324807192408,0.011721909624247573,0.011581067359029307
0.13689482470784642,1.060341569780716,1.0601756002198803,1.048605577689243,0.0049324807192408,0.011735992091473024,0.011570022530637436
0.13856427378964942,1.060356184895792,1.0601653162565468,1.048605577689243,0.0049324807192408,0.01175060720654919,0.011559738567303857
0.14023372287145242,1.0603708000108685,1.0601551688471647,1.048605577689243,0.0049324807192408,0.011765222321625579,0.011549591157921757
0.14190317195325544,1.0603865473044904,1.060147608428135,1.048605577689243,0.0049324807192408,0.01178096961524755,0.01154203073889204
0.14357262103505844,1.060402868107087,1.0601405189746524,1.048605577689243,0.0049324807192408,0.011797290417844053,0.01153494128540955
0.14524207011686144,1.060419166537987,1.0601341698121938,1.048605577689243,0.0049324807192408,0.011813588848744061,0.011528592122950876
0.14691151919866444,1.0604369077689344,1.0601286122100917,1.048605577689243,0.0049324807192408,0.011831330079691504,0.011523034520848796
0.14858096828046746,1.0604550789770393,1.0601239158778195,1.048605577689243,0.0049324807192408,0.011849501287796382,0.011518338188576616
0.15025041736227046,1.060473299721506,1.0601198916978336,1.048605577689243,0.0049324807192408,0.011867722032263162,0.01151431400859071
0.15191986644407346,1.0604933160559442,1.0601167384061005,1.048605577689243,0.0049324807192408,0.011887738366701317,0.011511160716857649
0.15358931552587646,1.0605134515128398,1.0601143598823088,1.048605577689243,0.0049324807192408,0.011907873823596926,0.011508782193065947
0.15525876460767948,1.060533522531494,1.0601130540388235,1.048605577689243,0.0049324807192408,0.011927944842251126,0.011507476349580603
0.15692821368948248,1.0605555332130507,1.0601124204122787,1.048605577689243,0.0049324807192408,0.011949955523807843,0.011506842723035815
0.15859766277128548,1.0605779241072553,1.060112762249951,1.048605577689243,0.0049324807192408,0.01197234641801237,0.011507184560708206
0.16026711185308848,1.0606003874263905,1.060114864368045,1.048605577689243,0.0049324807192408,0.011994809737147616,0.011509286678802022
0.16193656093489148,1.0606235954226122,1.0601173684104954,1.048605577689243,0.0049324807192408,0.012018017733369302,0.011511790721252524
0.1636060100166945,1.060648319775205,1.0601200952922514,1.048605577689243,0.0049324807192408,0.012042742085962121,0.011514517603008478
0.1652754590984975,1.0606729874209013,1.0601233587558816,1.048605577689243,0.0049324807192408,0.01206740973165843,0.0115177810666387
0.1669449081803005,1.0606975906706,1.0601267866359085,1.048605577689243,0.0049324807192408,0.012092012981357092,0.01152120894666564
0.1686143572621035,1.0607229401119398,1.0601307392507056,1.048605577689243,0.0049324807192408,0.012117362422696898,0.01152516156146266
0.17028380634390652,1.0607504088525994,1.0601355444343339,1.048605577689243,0.0049324807192408,0.012144831163356518,0.011529966745090992
0.17195325542570952,1.060777929308614,1.0601413070606402,1.048605577689243,0.0049324807192408,0.012172351619371025,0.011535729371397352
0.17362270450751252,1.0608055237582406,1.0601481236004189,1.048605577689243,0.0049324807192408,0.012199946068997658,0.011542545911175983
0.17529215358931552,1.0608331829157707,1.0601557636777217,1.048605577689243,0.0049324807192408,0.012227605226527771,0.01155018598847879
0.17696160267111855,1.0608634865258884,1.060164825887775,1.048605577689243,0.0049324807192408,0.01225790883664546,0.011559248198532046
0.17863105175292154,1.0608955611642306,1.0601748841471423,1.048605577689243,0.0049324807192408,0.012289983474987665,0.011569306457899442
0.18030050083472454,1.0609275602088442,1.0601860064937458,1.048605577689243,0.0049324807192408,0.01232198251960126,0.01158042880450294
0.18196994991652754,1.0609594877648796,1.0601972780983606,1.048605577689243,0.0049324807192408,0.012353910075636687,0.011591700409117722
0.18363939899833057,1.0609913311711026,1.0602094222799305,1.048605577689243,0.0049324807192408,0.012385753481859663,0.01160384459068764
0.18530884808013356,1.061025187320353,1.060221791623328,1.048605577689243,0.0049324807192408,0.012419609631109996,0.011616213934085184
0.18697829716193656,1.0610631838329685,1.0602344251750417,1.048605577689243,0.0049324807192408,0.012457606143725597,0.011628847485798843
0.18864774624373956,1.0611012186949016,1.0602470904983279,1.048605577689243,0.0049324807192408,0.012495641005658698,0.011641512809084986
0.1903171953255426,1.0611393528895234,1.0602597329829393,1.048605577689243,0.0049324807192408,0.01253377520028054,0.0116541552936964
