x_over_Lp,y_over_Lp,p_sim_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,signed_gap_beyond_digitization_uncertainty,difference_over_uncertainty
0.0,-0.25,1.0668674173553718,1.150199203187251,0.0675297120745784,-0.08333178583187917,0.08333178583187917,0.015802073757300764,-0.015802073757300764,-1.2340017937563437
0.002506265664160401,-0.25,1.0669653801121808,1.1243027888446215,0.0629300731639264,-0.05733740873244075,0.05733740873244075,0.0,-0.0,-0.9111289062557208
0.005012531328320802,-0.25,1.0670777670296192,1.1243027888446215,0.0629300731639264,-0.05722502181500233,0.05722502181500233,0.0,-0.0,-0.9093430046702314
0.007518796992481203,-0.25,1.0671946775154846,1.1243027888446215,0.0629300731639264,-0.05710811132913696,0.05710811132913696,0.0,-0.0,-0.9074852206253784
0.010025062656641603,-0.25,1.0673139468788926,1.1243027888446215,0.0629300731639264,-0.056988841965728954,0.056988841965728954,0.0,-0.0,-0.9055899524743735
0.012531328320802004,-0.25,1.067439135113975,1.1243027888446215,0.0629300731639264,-0.05686365373064661,0.05686365373064661,0.0,-0.0,-0.9036006295832933
0.015037593984962405,-0.25,1.0675654431732957,1.1243027888446215,0.0629300731639264,-0.05673734567132582,0.05673734567132582,0.0,-0.0,-0.9015935119530346
0.017543859649122806,-0.25,1.0677017270507618,1.1243027888446213,0.0629300731639264,-0.056601061793859486,0.056601061793859486,0.0,-0.0,-0.8994278720512451
0.020050125313283207,-0.25,1.0678380512993577,1.1243027888446215,0.0629300731639264,-0.05646473754526382,0.05646473754526382,0.0,-0.0,-0.8972615906258198
0.022556390977443608,-0.25,1.0679850919861653,1.1243027888446213,0.0629300731639264,-0.056317696858456,0.056317696858456,0.0,-0.0,-0.8949250179918615
0.02506265664160401,-0.25,1.0681362330517052,1.1243027888446215,0.0652574464761946,-0.056166555792916295,0.056166555792916295,0.0,-0.0,-0.8606919030061254
0.02756892230576441,-0.25,1.0682892684426455,1.1243027888446215,0.0652574464761946,-0.05601352040197605,0.05601352040197605,0.0,-0.0,-0.8583468006583638
